"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Car.Car","Answer.Face.Face","Answer.House.House","Answer.Human.Human","Answer.NoAnswer.NoAnswer","Answer.QColoring","Answer.QCompleteOut","Answer.QCompleteParts","Answer.QRelated","Answer.QScribbleBlank","Answer.QScribbleDrawing","Answer.QSomething","Answer.QTracing","Approve","Reject"
"3L2OEKSTXC9N5MH0U034RUXSMCJY8C","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3Z4AIRP3CACIG05YGMDPHQZRAOLX11","MGL","Submitted","Fri Mar 27 05:06:13 PDT 2020","Fri Mar 27 05:06:36 PDT 2020","Mon Mar 30 05:06:36 PDT 2020","","","","23","100% (626/626)","100% (621/621)","100% (83/83)","P118_image-2_type-I_class-M.JPG","false","false","false","true","false","0","0","0","0","0","0","41","85"
"3VO4XFFP28LAW6LVTLU408YVCJX7QW","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","38YMOXR4MYYYYM15CNTKA3C19XVW65","MGL","Submitted","Fri Mar 27 03:52:37 PDT 2020","Fri Mar 27 03:53:24 PDT 2020","Mon Mar 30 03:53:24 PDT 2020","","","","47","100% (626/626)","100% (621/621)","100% (83/83)","P93_image-6_type-I_class-F.JPG","false","true","false","false","false","66","28","45","51","0","0","22","0"
"379OL9DBTVDNJR0AZS9IRQS36I1Y91","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3NPFYT4IZG3FKFV1Y5YSOD3XCD4XG1","MGL","Submitted","Fri Mar 27 02:42:09 PDT 2020","Fri Mar 27 02:43:07 PDT 2020","Mon Mar 30 02:43:07 PDT 2020","","","","58","100% (626/626)","100% (621/621)","100% (83/83)","P70_image-6_type-O_class-M.JPG","false","false","false","true","false","44","0","86","100","0","0","16","0"
"3G57RS03IK4EHJ5R3HP666MW57O521","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3EJPLAJKEQF2SH6ANADR976JQZ06Z6","MGL","Submitted","Fri Mar 27 06:08:33 PDT 2020","Fri Mar 27 06:09:09 PDT 2020","Mon Mar 30 06:09:09 PDT 2020","","","","36","100% (626/626)","100% (621/621)","100% (83/83)","P83_image-5_type-S_class-M.JPG","false","false","false","true","false","63","39","58","79","0","0","38","0"
"30UZJB2PPKB3211A7H3BPGROBLO53C","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3WR9XG3T67A5TKWQLRSTLPT6KFH47R","MGL","Submitted","Fri Mar 27 05:03:29 PDT 2020","Fri Mar 27 05:03:45 PDT 2020","Mon Mar 30 05:03:45 PDT 2020","","","","16","100% (626/626)","100% (621/621)","100% (83/83)","P101_image-5_type-I_class-C.JPG","true","false","false","false","false","0","0","0","13","0","90","27","0"
"3D17ECOUPHU4EJ0R6U1ZMQE7Z5J31S","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3PPTZCWALUJV2ZPU2JRPFCNAQ0BZQV","MGL","Submitted","Fri Mar 27 06:07:29 PDT 2020","Fri Mar 27 06:07:55 PDT 2020","Mon Mar 30 06:07:55 PDT 2020","","","","26","100% (626/626)","100% (621/621)","100% (83/83)","P96_image-1_type-S_class-F.JPG","false","true","false","false","false","0","0","32","18","0","35","30","0"
"38F60IALBJG96BD3PQ3QQYZVOCQ0T3","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3DYGAII7PP71OVNOFATNOELWG14QP1","MGL","Submitted","Fri Mar 27 02:34:43 PDT 2020","Fri Mar 27 02:39:21 PDT 2020","Mon Mar 30 02:39:21 PDT 2020","","","","278","100% (626/626)","100% (621/621)","100% (83/83)","P98_image-2_type-I_class-F.JPG","false","true","false","false","false","64","16","100","74","0","35","33","76"
"3E9VAUV7CZD1OAAFRYNINL3NC0JYAG","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3Y54SXRO1PKR8GNCD0MC3PJI8PVTUE","MGL","Submitted","Fri Mar 27 03:37:11 PDT 2020","Fri Mar 27 03:37:55 PDT 2020","Mon Mar 30 03:37:55 PDT 2020","","","","44","100% (626/626)","100% (621/621)","100% (83/83)","P67_image-3_type-S_class-C.JPG","true","false","false","false","false","0","17","49","18","0","0","42","0"
"39O0SQZVKQ6A870V60J45Y8085Z7RX","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3IX2EGZR7FI5ELZQXCD3W89P3O0RJ3","MGL","Submitted","Fri Mar 27 03:47:53 PDT 2020","Fri Mar 27 03:48:21 PDT 2020","Mon Mar 30 03:48:21 PDT 2020","","","","28","100% (626/626)","100% (621/621)","100% (83/83)","P93_image-2_type-I_class-C.JPG","true","false","false","false","false","88","0","0","51","0","0","34","0"
"39KV3A5D2B6M9M08LPJ9V8DWU7I7SL","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3OSWBBLG1IWC8VLAWFXKIS00ZLOXDR","MGL","Submitted","Fri Mar 27 02:33:29 PDT 2020","Fri Mar 27 02:34:43 PDT 2020","Mon Mar 30 02:34:43 PDT 2020","","","","74","100% (626/626)","100% (621/621)","100% (83/83)","P65_image-4_type-O_class-M.JPG","false","false","false","true","false","0","27","100","48","71","0","35","0"
"3JMNNNO3C438U2KBZICFW6Z9P4RW28","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","36V4Q8R5ZOZV3SQBNU1V7AR1BWTQM5","MGL","Submitted","Fri Mar 27 02:19:30 PDT 2020","Fri Mar 27 02:22:06 PDT 2020","Mon Mar 30 02:22:06 PDT 2020","","","","156","100% (626/626)","100% (621/621)","100% (83/83)","P103_image-5_type-O_class-F.JPG","false","true","false","false","false","0","0","0","0","0","0","0","0"
"33QQ60S6BVHO6OSSPVT0VULX7QX0UU","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3QHK8ZVMIQHOT461403QC8HDPR3BLD","MGL","Submitted","Fri Mar 27 06:03:10 PDT 2020","Fri Mar 27 06:03:35 PDT 2020","Mon Mar 30 06:03:35 PDT 2020","","","","25","100% (626/626)","100% (621/621)","100% (83/83)","P96_image-3_type-S_class-C.JPG","true","false","false","false","false","0","0","0","0","0","56","57","0"
"3ZLW647WBOUB34INPY1DR9OCRBX329","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:33 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3U4J9857OIAPEJHZ062GT3ZCU7YB74","MGL","Submitted","Fri Mar 27 05:20:28 PDT 2020","Fri Mar 27 05:20:46 PDT 2020","Mon Mar 30 05:20:46 PDT 2020","","","","18","100% (626/626)","100% (621/621)","100% (83/83)","P102_image-6_type-I_class-F.JPG","false","true","false","false","false","0","80","0","21","0","0","35","0"
"3PKVGQTFJKJTNRWWT994IBSXC47YRO","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3D8YOU6S9IJL6IC0HNEJSFR4OHL6UH","MGL","Submitted","Fri Mar 27 06:00:53 PDT 2020","Fri Mar 27 06:01:15 PDT 2020","Mon Mar 30 06:01:15 PDT 2020","","","","22","100% (626/626)","100% (621/621)","100% (83/83)","P100_image-6_type-O_class-H.JPG","false","false","true","false","false","0","0","0","0","0","31","50","0"
"3KTZHH2OOLENB5SMBXFTXZALD268MX","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3907X2AHF44KWCL3DZ3MSWNT0VR2P0","MGL","Submitted","Fri Mar 27 02:58:29 PDT 2020","Fri Mar 27 02:59:15 PDT 2020","Mon Mar 30 02:59:15 PDT 2020","","","","46","100% (626/626)","100% (621/621)","100% (83/83)","P75_image-4_type-I_class-H.JPG","false","false","true","false","false","0","0","0","0","24","87","27","0"
"3UYRNV2KJWYTTNDMNYUTAEZLISG8NX","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3JCG6DTRV7PMO7O3FN8COJB6LXQQQS","MGL","Submitted","Fri Mar 27 02:39:21 PDT 2020","Fri Mar 27 02:40:29 PDT 2020","Mon Mar 30 02:40:29 PDT 2020","","","","68","100% (626/626)","100% (621/621)","100% (83/83)","P67_image-6_type-S_class-M.JPG","false","false","false","true","false","0","43","46","65","48","50","26","55"
"3PGQRAZX15J5O6W98Y998LXTY6QYSC","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3S4AW7T80FH485LSPLT34UB7FZM4L0","MGL","Submitted","Fri Mar 27 05:42:06 PDT 2020","Fri Mar 27 05:42:36 PDT 2020","Mon Mar 30 05:42:36 PDT 2020","","","","30","100% (626/626)","100% (621/621)","100% (83/83)","P105_image-5_type-O_class-M.JPG","false","false","false","true","false","81","0","0","0","0","39","32","0"
"3ZQX1VYFUG4BB8DYODU6P3ZQ82L8OC","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3ZQIG0FLQIFJDCG6DV1SMVS0QQMVWV","MGL","Submitted","Fri Mar 27 03:31:26 PDT 2020","Fri Mar 27 03:32:36 PDT 2020","Mon Mar 30 03:32:36 PDT 2020","","","","70","100% (626/626)","100% (621/621)","100% (83/83)","P103_image-1_type-S_class-C.JPG","true","false","false","false","false","0","0","0","0","47","94","49","0"
"3OQQD2WO9L5FEPWPE1M5EPVTG7U3IK","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3YWRV122CWY8AWVOA2BHCTNVUCB8U5","MGL","Submitted","Fri Mar 27 05:03:45 PDT 2020","Fri Mar 27 05:04:23 PDT 2020","Mon Mar 30 05:04:23 PDT 2020","","","","38","100% (626/626)","100% (621/621)","100% (83/83)","P78_image-5_type-O_class-C.JPG","true","false","false","false","false","0","39","0","56","0","24","38","51"
"35F6NGNVNBINOMDNAPOZ5D9IWQW7TA","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:42 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3TE22NPXPFB8AXE7JTUMID9WTDR447","MGL","Submitted","Fri Mar 27 04:58:50 PDT 2020","Fri Mar 27 05:02:01 PDT 2020","Mon Mar 30 05:02:01 PDT 2020","","","","191","100% (626/626)","100% (621/621)","100% (83/83)","P109_image-1_type-I_class-C.JPG","true","false","false","false","false","0","15","0","26","13","11","20","35"
"30QQTY5GNNJ2OZSCAUE9A9VKF437U1","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:42 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3V0Z7YWSI2ZX1WIZZBCLYOCBMJS2VL","MGL","Submitted","Fri Mar 27 03:16:17 PDT 2020","Fri Mar 27 03:16:51 PDT 2020","Mon Mar 30 03:16:51 PDT 2020","","","","34","100% (626/626)","100% (621/621)","100% (83/83)","P77_image-4_type-I_class-F.JPG","false","true","false","false","false","0","99","100","83","0","0","19","0"
"3EAWOID6NWWOJ3HSUL35RGNGLX60VJ","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:42 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3V5Q80FXI1QDPNGGF16FFTKSVZZ32P","MGL","Submitted","Fri Mar 27 03:32:36 PDT 2020","Fri Mar 27 03:33:28 PDT 2020","Mon Mar 30 03:33:28 PDT 2020","","","","52","100% (626/626)","100% (621/621)","100% (83/83)","P84_image-4_type-I_class-M.JPG","false","false","false","true","false","0","43","16","27","9","26","39","0"
"3PMR2DOWPR0OKXKE7V8UZLJUPLK54X","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:42 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3LEIZ60CDNYPA088LHG3THXLG089ZK","MGL","Submitted","Fri Mar 27 06:12:53 PDT 2020","Fri Mar 27 06:13:11 PDT 2020","Mon Mar 30 06:13:11 PDT 2020","","","","18","100% (626/626)","100% (621/621)","100% (83/83)","P72_image-6_type-S_class-F.JPG","false","true","false","false","false","84","0","0","0","0","0","41","0"
"3HEA4ZVWWGL6GGOEL0R44DP8PHF552","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:44 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","37WLF8U1WTP73M7ON9AHMSI6MQN6KK","MGL","Submitted","Fri Mar 27 05:42:37 PDT 2020","Fri Mar 27 05:43:11 PDT 2020","Mon Mar 30 05:43:11 PDT 2020","","","","34","100% (626/626)","100% (621/621)","100% (83/83)","P64_image-6_type-S_class-F.JPG","false","true","false","false","false","0","0","0","14","0","0","32","75"
"33BFF6QPJ4AXFKGU3IQKFG41VIRW3J","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:42 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3Z4XG4ZF4CQ0R0PJF7M4W0MZOUS8XX","MGL","Submitted","Fri Mar 27 05:08:57 PDT 2020","Fri Mar 27 05:09:27 PDT 2020","Mon Mar 30 05:09:27 PDT 2020","","","","30","100% (626/626)","100% (621/621)","100% (83/83)","P97_image-1_type-S_class-F.JPG","false","true","false","false","false","0","0","0","0","75","100","30","0"
"3EGKVCRQGZR67KF7XCNEIWNTUI4YBB","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:44 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3AZHRG4CU8J6TDD20E21W5RDY1F305","MGL","Submitted","Fri Mar 27 03:24:02 PDT 2020","Fri Mar 27 03:24:38 PDT 2020","Mon Mar 30 03:24:38 PDT 2020","","","","36","100% (626/626)","100% (621/621)","100% (83/83)","P113_image-1_type-S_class-C.JPG","true","false","false","false","false","0","0","22","10","0","0","25","100"
"37OPIVELVX2F2FKQHYJU1L8KM47AHU","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","38BQUHLA90ZSIGDV8H9RI5W1WVBOMV","MGL","Submitted","Fri Mar 27 02:41:14 PDT 2020","Fri Mar 27 02:42:09 PDT 2020","Mon Mar 30 02:42:09 PDT 2020","","","","55","100% (626/626)","100% (621/621)","100% (83/83)","P65_image-2_type-I_class-C.JPG","true","false","false","false","false","30","88","94","78","59","33","14","18"
"39XCQ6V3L132ZKOSQJ19WJ38LCQ56I","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:46 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3R6BYFZZPBB96FZ6NLSA6S3LBY4XF2","MGL","Submitted","Fri Mar 27 02:40:30 PDT 2020","Fri Mar 27 02:41:14 PDT 2020","Mon Mar 30 02:41:14 PDT 2020","","","","44","100% (626/626)","100% (621/621)","100% (83/83)","P73_image-1_type-I_class-F.JPG","false","true","false","false","false","9","100","100","100","0","0","14","0"
"3BAWBGQGZOY21EHCFKOE6VX3TBC7VQ","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:46 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3HYA4D452VI85ZW9ZW7HG29PYP42FX","MGL","Submitted","Fri Mar 27 06:09:46 PDT 2020","Fri Mar 27 06:10:12 PDT 2020","Mon Mar 30 06:10:12 PDT 2020","","","","26","100% (626/626)","100% (621/621)","100% (83/83)","P68_image-3_type-O_class-F.JPG","false","true","false","false","false","0","0","67","68","0","0","36","0"
"3S37Y8CWJBZIXGZY3WV3PLW79INW44","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:46 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3DEL4X4ELAKF66G1SBKYVDA1H9UYX0","MGL","Submitted","Fri Mar 27 05:07:26 PDT 2020","Fri Mar 27 05:07:49 PDT 2020","Mon Mar 30 05:07:49 PDT 2020","","","","23","100% (626/626)","100% (621/621)","100% (83/83)","P108_image-6_type-I_class-M.JPG","false","false","false","true","false","27","0","22","0","0","47","46","0"
"3L55D8AUGDWPHP7DBCJ9TGTBC34YCI","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","39RP059MELS8ZMOM4C45CLW2PWTBMF","MGL","Submitted","Fri Mar 27 06:06:29 PDT 2020","Fri Mar 27 06:06:48 PDT 2020","Mon Mar 30 06:06:48 PDT 2020","","","","19","100% (626/626)","100% (621/621)","100% (83/83)","P108_image-4_type-S_class-C.JPG","true","false","false","false","false","0","0","0","0","0","0","36","0"
"3SZYX62S6JZL3K2X9T612X34GNA57H","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:46 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3WYP994K1BQ2NRW5ROB8V0XHK5VY66","MGL","Submitted","Fri Mar 27 03:54:21 PDT 2020","Fri Mar 27 03:55:01 PDT 2020","Mon Mar 30 03:55:01 PDT 2020","","","","40","100% (626/626)","100% (621/621)","100% (83/83)","P79_image-5_type-O_class-C.JPG","true","false","false","false","false","0","0","0","0","0","88","22","0"
"3YGE63DIOBW1YSHXKV81DI6US680WT","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","340UGXU9D206L8R1IVMR47735ABVUW","MGL","Submitted","Fri Mar 27 03:27:49 PDT 2020","Fri Mar 27 03:28:55 PDT 2020","Mon Mar 30 03:28:55 PDT 2020","","","","66","100% (626/626)","100% (621/621)","100% (83/83)","P88_image-5_type-I_class-C.JPG","true","false","false","false","false","0","87","18","88","0","0","26","0"
"34YWR3PJ3B9GNSMNU04NF1K118E0XM","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3PS7W85Z831TOOZ9FPRL7TW4V4M9T4","MGL","Submitted","Fri Mar 27 06:05:48 PDT 2020","Fri Mar 27 06:06:11 PDT 2020","Mon Mar 30 06:06:11 PDT 2020","","","","23","100% (626/626)","100% (621/621)","100% (83/83)","P117_image-1_type-O_class-F.JPG","false","true","false","false","false","0","0","16","0","0","0","32","0"
"3JAOYN9IIO10OME6TYFIAJT4XPX33K","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","37UEWGM5HX7YJ4JM7N7XS8D3970R1Z","MGL","Submitted","Fri Mar 27 03:06:04 PDT 2020","Fri Mar 27 03:06:52 PDT 2020","Mon Mar 30 03:06:52 PDT 2020","","","","48","100% (626/626)","100% (621/621)","100% (83/83)","P95_image-3_type-I_class-M.JPG","false","false","false","true","false","65","79","100","91","0","0","24","0"
"3VGET1QS03YFG3HH5UTASXGH0KE7W0","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3CN4LGXD51NO84SR80ITY2D3OEPY4L","MGL","Submitted","Fri Mar 27 03:50:15 PDT 2020","Fri Mar 27 03:50:33 PDT 2020","Mon Mar 30 03:50:33 PDT 2020","","","","18","100% (626/626)","100% (621/621)","100% (83/83)","P115_image-6_type-S_class-H.JPG","false","false","true","false","false","22","0","0","0","0","0","0","0"
"3KVQ0UJWQ0K0TZ3YH1EDUD2L9EIW59","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3018Q3ZVOMPUDSWM360Q3966D16RAN","MGL","Submitted","Fri Mar 27 03:21:56 PDT 2020","Fri Mar 27 03:22:47 PDT 2020","Mon Mar 30 03:22:47 PDT 2020","","","","51","100% (626/626)","100% (621/621)","100% (83/83)","P113_image-2_type-S_class-M.JPG","false","false","false","true","false","0","0","18","60","0","0","45","86"
