"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Car.Car","Answer.Face.Face","Answer.House.House","Answer.Human.Human","Answer.NoAnswer.NoAnswer","Answer.QColoring","Answer.QCompleteOut","Answer.QCompleteParts","Answer.QRelated","Answer.QScribbleBlank","Answer.QScribbleDrawing","Answer.QSomething","Answer.QTracing","Approve","Reject"
"3DQYSJDTZOAFEI1H27320QM5V8DEX9","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:05 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:05 PDT 2020",,,"32N49TQG3KHM6ZD3CQ5046V9Y7WAVC","BGI","Approved","Tue Mar 17 00:51:52 PDT 2020","Tue Mar 17 00:52:45 PDT 2020","Fri Mar 20 00:52:45 PDT 2020","Tue Mar 17 18:15:59 PDT 2020",,,53,"100% (451/451)","100% (450/450)","100% (446/446)","P109_image-5_type-O_class-H.JPG","false","false","true","false","false",0,0,29,31,0,52,100,0,,
"39I4RL8QHMG00Q498X93OIMKUT04H0","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:42 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:42 PDT 2020",,,"3LRLIPTPEU88QOJRDMRT2XKSI9PKA0","BGI","Approved","Tue Mar 17 00:52:45 PDT 2020","Tue Mar 17 00:53:26 PDT 2020","Fri Mar 20 00:53:26 PDT 2020","Tue Mar 17 18:15:53 PDT 2020",,,41,"100% (451/451)","100% (450/450)","100% (446/446)","P103_image-4_type-I_class-M.JPG","false","false","false","true","false",0,0,0,0,30,64,100,0,,
"3XBXDSS89BITKOB9JTQ6DLCP45ELX3","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:16 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:16 PDT 2020",,,"3SB4CE2TJZUEAOIYC56ISRSUEI4AXF","BGI","Approved","Tue Mar 17 00:53:27 PDT 2020","Tue Mar 17 00:53:54 PDT 2020","Fri Mar 20 00:53:54 PDT 2020","Tue Mar 17 18:17:16 PDT 2020",,,27,"100% (451/451)","100% (450/450)","100% (446/446)","P103_image-2_type-O_class-C.JPG","true","false","false","false","false",0,0,0,0,31,80,100,0,,
"368IUKXGB876SU6BAYANUP8PCBG6PS","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:10 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:10 PDT 2020",,,"3ATPCQ38JC93AT88H1SKB5Z3GOYAYL","BGI","Approved","Tue Mar 17 00:53:54 PDT 2020","Tue Mar 17 00:54:20 PDT 2020","Fri Mar 20 00:54:20 PDT 2020","Tue Mar 17 18:15:48 PDT 2020",,,26,"100% (451/451)","100% (450/450)","100% (446/446)","P79_image-4_type-O_class-F.JPG","false","true","false","false","false",0,0,0,0,0,100,100,0,,
"3TZ0XG8CCXJ84L9SMOBOSD41D2O98M","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:17 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:17 PDT 2020",,,"3SEPORI8WRY3FJIDDNU3PC85MI2AZC","BGI","Approved","Tue Mar 17 00:54:21 PDT 2020","Tue Mar 17 00:55:06 PDT 2020","Fri Mar 20 00:55:06 PDT 2020","Tue Mar 17 18:17:09 PDT 2020",,,45,"100% (451/451)","100% (450/450)","100% (446/446)","P82_image-2_type-O_class-M.JPG","false","false","false","true","false",0,0,92,94,7,0,100,0,,
"359AP8GAHJJ625BCO3T9G39E83LC7J","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:42 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:42 PDT 2020",,,"3H8DHMCCWDA6OVM3XWIVSYSY3CMKD2","BGI","Approved","Tue Mar 17 00:55:06 PDT 2020","Tue Mar 17 00:55:34 PDT 2020","Fri Mar 20 00:55:34 PDT 2020","Tue Mar 17 18:15:48 PDT 2020",,,28,"100% (451/451)","100% (450/450)","100% (446/446)","P91_image-4_type-S_class-C.JPG","true","false","false","false","false",0,34,100,100,0,0,100,0,,
"3WJGKMRWWL8MJECMFGWVGVJAUEOCDC","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:50 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:50 PDT 2020",,,"3WQ3B2KGECFB3X2XBQL7ST8ZRLAB1J","BGI","Approved","Tue Mar 17 00:55:34 PDT 2020","Tue Mar 17 00:56:14 PDT 2020","Fri Mar 20 00:56:14 PDT 2020","Tue Mar 17 18:17:13 PDT 2020",,,40,"100% (451/451)","100% (450/450)","100% (446/446)","P106_image-6_type-S_class-M.JPG","false","false","false","true","false",0,100,100,100,0,0,100,0,,
"3LG268AV4B5VHMF5T8XAB80HURSERD","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:50 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:50 PDT 2020",,,"3PJUZCGDJAFAQ47LCRGQGX0HHRD89Q","BGI","Approved","Tue Mar 17 00:56:14 PDT 2020","Tue Mar 17 00:56:37 PDT 2020","Fri Mar 20 00:56:37 PDT 2020","Tue Mar 17 18:16:12 PDT 2020",,,23,"100% (451/451)","100% (450/450)","100% (446/446)","P105_image-6_type-O_class-H.JPG","false","false","true","false","false",0,0,100,100,0,0,100,0,,
"30EV7DWJUYU018YC1L667G11GGJ6YM","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:35 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:35 PDT 2020",,,"3P4RDNWND95SLMW77PJUIG8YGSUIJ3","BGI","Approved","Tue Mar 17 00:56:38 PDT 2020","Tue Mar 17 00:57:10 PDT 2020","Fri Mar 20 00:57:10 PDT 2020","Tue Mar 17 18:15:41 PDT 2020",,,32,"100% (451/451)","100% (450/450)","100% (446/446)","P89_image-1_type-I_class-C.JPG","true","false","false","false","false",88,0,0,13,0,16,100,0,,
"3LCXHSGDMW57I1FI8XXF1I5DGTBES1","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:50 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:50 PDT 2020",,,"3IAS3U3I0JFISIKTUULLXCI4JROB20","BGI","Approved","Tue Mar 17 00:57:11 PDT 2020","Tue Mar 17 00:57:33 PDT 2020","Fri Mar 20 00:57:33 PDT 2020","Tue Mar 17 18:16:08 PDT 2020",,,22,"100% (451/451)","100% (450/450)","100% (446/446)","P106_image-1_type-O_class-C.JPG","true","false","false","false","false",0,0,100,100,0,0,100,0,,
"31MBOZ6PBRQ5HQ0ESXUJZ8RF3NQCLS","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:21 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:21 PDT 2020",,,"339ANSOTR91NW62PPAJ6JV8BVHUIK2","BGI","Approved","Tue Mar 17 00:57:33 PDT 2020","Tue Mar 17 00:57:58 PDT 2020","Fri Mar 20 00:57:58 PDT 2020","Tue Mar 17 18:15:41 PDT 2020",,,25,"100% (451/451)","100% (450/450)","100% (446/446)","P86_image-4_type-S_class-H.JPG","false","false","true","false","false",0,0,0,0,36,89,100,0,,
"3SCKNODZ10FPT983DT2NWE3Q77Z7NW","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:38 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:38 PDT 2020",,,"3WQQ9FUS6ETTEXMIABUM73V75RG8B0","BGI","Approved","Tue Mar 17 00:57:59 PDT 2020","Tue Mar 17 00:58:13 PDT 2020","Fri Mar 20 00:58:13 PDT 2020","Tue Mar 17 18:17:06 PDT 2020",,,14,"100% (451/451)","100% (450/450)","100% (446/446)","P67_image-4_type-O_class-F.JPG","false","true","false","false","false",0,0,100,100,0,0,100,0,,
"3L21G7IH5AV5UMXFVFUPCKAK8531YJ","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:15 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:15 PDT 2020",,,"38SKSKU7R5WYGCK7AAV7YVLQKHZIL5","BGI","Approved","Tue Mar 17 00:58:13 PDT 2020","Tue Mar 17 00:58:39 PDT 2020","Fri Mar 20 00:58:39 PDT 2020","Tue Mar 17 18:16:08 PDT 2020",,,26,"100% (451/451)","100% (450/450)","100% (446/446)","P115_image-3_type-S_class-F.JPG","false","true","false","false","false",0,0,0,0,19,0,100,0,,
"3QI9WAYOHTA35MM32FEHPUD0ZVN6S8","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:14 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:14 PDT 2020",,,"32ZKVD547JM7D0GCYUZQGMNWP5OB3B","BGI","Approved","Tue Mar 17 00:58:40 PDT 2020","Tue Mar 17 00:59:11 PDT 2020","Fri Mar 20 00:59:11 PDT 2020","Tue Mar 17 18:16:19 PDT 2020",,,31,"100% (451/451)","100% (450/450)","100% (446/446)","P81_image-6_type-S_class-F.JPG","false","true","false","false","false",0,100,58,73,0,0,100,0,,
"30UZJB2PPKB3211A7H3BPGROBKD53Z","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:38 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:38 PDT 2020",,,"3RRCEFRB7QBSVWZGY849QRF235KB4W","BGI","Approved","Tue Mar 17 00:59:11 PDT 2020","Tue Mar 17 00:59:40 PDT 2020","Fri Mar 20 00:59:40 PDT 2020","Tue Mar 17 18:15:41 PDT 2020",,,29,"100% (451/451)","100% (450/450)","100% (446/446)","P85_image-2_type-I_class-C.JPG","true","false","false","false","false",100,0,0,22,0,0,100,0,,
"3S1L4CQSG04VOJTKM8VUY0W76OJAFJ","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:23 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:23 PDT 2020",,,"3H8DHMCCWDA6OVM3XWIVSYSY3CMDKV","BGI","Approved","Tue Mar 17 00:59:41 PDT 2020","Tue Mar 17 01:00:27 PDT 2020","Fri Mar 20 01:00:27 PDT 2020","Tue Mar 17 18:17:06 PDT 2020",,,46,"100% (451/451)","100% (450/450)","100% (446/446)","P117_image-4_type-I_class-H.JPG","false","false","true","false","false",0,100,0,39,0,0,100,0,,
"359AP8GAHJJ625BCO3T9G39E83L7CE","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:17 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:17 PDT 2020",,,"3SB5N7Y3O737NPPQVT9LFZGM26WG02","BGI","Approved","Tue Mar 17 01:00:28 PDT 2020","Tue Mar 17 01:00:53 PDT 2020","Fri Mar 20 01:00:53 PDT 2020","Tue Mar 17 18:17:05 PDT 2020",,,25,"100% (451/451)","100% (450/450)","100% (446/446)","P82_image-4_type-S_class-M.JPG","false","false","false","true","false",0,100,0,100,0,0,100,0,,
"309D674SI2KT4HE21K5PL5VARTCCB5","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:46 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:46 PDT 2020",,,"3KMS4QQVK6P3MF0ZO2DLGYVJFP2KFD","BGI","Approved","Tue Mar 17 01:00:53 PDT 2020","Tue Mar 17 01:01:24 PDT 2020","Fri Mar 20 01:01:24 PDT 2020","Tue Mar 17 18:15:41 PDT 2020",,,31,"100% (451/451)","100% (450/450)","100% (446/446)","P104_image-5_type-S_class-C.JPG","true","false","false","false","false",0,72,100,100,0,0,100,0,,
"3BAKUKE4AKBWXLLTHK2V4OHN5IO1RH","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:58 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:58 PDT 2020",,,"3G5W44VEUBH90FWUZMJ3YJVVG42KGC","BGI","Approved","Tue Mar 17 01:01:25 PDT 2020","Tue Mar 17 01:01:39 PDT 2020","Fri Mar 20 01:01:39 PDT 2020","Tue Mar 17 18:15:57 PDT 2020",,,14,"100% (451/451)","100% (450/450)","100% (446/446)","P98_image-5_type-O_class-C.JPG","true","false","false","false","false",0,0,0,0,0,100,100,0,,
"3G9UA71JWYTTAJHIYVAV37M9YNUJ74","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:28 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:28 PDT 2020",,,"3Z9WI9EOZ3NN0BR5JS1LJJ7WV4FKHB","BGI","Approved","Tue Mar 17 01:01:39 PDT 2020","Tue Mar 17 01:01:51 PDT 2020","Fri Mar 20 01:01:51 PDT 2020","Tue Mar 17 18:16:02 PDT 2020",,,12,"100% (451/451)","100% (450/450)","100% (446/446)","P63_image-5_type-I_class-M.JPG","false","false","false","true","false",100,0,0,0,0,0,100,0,,
"3AXFSPQOZTX6PCWOGE87RZZQWBDJF8","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:42 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:42 PDT 2020",,,"3RXPCZQMQTA7UEA8RCDLT4ZW7Y2G15","BGI","Approved","Tue Mar 17 01:01:51 PDT 2020","Tue Mar 17 01:02:30 PDT 2020","Fri Mar 20 01:02:30 PDT 2020","Tue Mar 17 18:15:53 PDT 2020",,,39,"100% (451/451)","100% (450/450)","100% (446/446)","P70_image-5_type-S_class-M.JPG","false","false","false","true","false",40,0,0,0,0,0,100,0,,
"3PR3LXCWTIYYJMA0UWNG8CLU4BX9XU","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:38 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:38 PDT 2020",,,"33FBRBDW6SYCO2EOOBQHIN1PNCG8C7","BGI","Approved","Tue Mar 17 01:02:31 PDT 2020","Tue Mar 17 01:02:50 PDT 2020","Fri Mar 20 01:02:50 PDT 2020","Tue Mar 17 18:16:19 PDT 2020",,,19,"100% (451/451)","100% (450/450)","100% (446/446)","P67_image-1_type-O_class-C.JPG","true","false","false","false","false",0,0,100,100,0,0,100,0,,
"3RDTX9JRU1044749CJJIED862II97Z","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:14 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:14 PDT 2020",,,"339ANSOTR91NW62PPAJ6JV8BVHUKI4","BGI","Approved","Tue Mar 17 01:02:50 PDT 2020","Tue Mar 17 01:03:19 PDT 2020","Fri Mar 20 01:03:19 PDT 2020","Tue Mar 17 18:16:22 PDT 2020",,,29,"100% (451/451)","100% (450/450)","100% (446/446)","P81_image-3_type-O_class-H.JPG","false","false","true","false","false",59,0,0,0,12,71,100,0,,
"3HO4MYYR25NJKZE7RK9H4VVOKS86UO","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:28 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:28 PDT 2020",,,"32KTQ2V7RHEPBT9P6SQ9LF1C1W2M9S","BGI","Approved","Tue Mar 17 01:03:19 PDT 2020","Tue Mar 17 01:03:50 PDT 2020","Fri Mar 20 01:03:50 PDT 2020","Tue Mar 17 18:16:05 PDT 2020",,,31,"100% (451/451)","100% (450/450)","100% (446/446)","P85_image-5_type-S_class-H.JPG","false","false","true","false","false",0,73,36,100,0,0,100,0,,
"3WGCNLZJLI72WB2OZJ7BZZ0JQHXD1N","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:11 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:11 PDT 2020",,,"3NGI5ARFTX4D7R37UV38NDDO8PPP1I","BGI","Approved","Tue Mar 17 01:03:50 PDT 2020","Tue Mar 17 01:04:37 PDT 2020","Fri Mar 20 01:04:37 PDT 2020","Tue Mar 17 18:17:12 PDT 2020",,,47,"100% (451/451)","100% (450/450)","100% (446/446)","P101_image-2_type-S_class-F.JPG","false","false","false","true","false",30,0,0,0,66,47,100,0,,
"3ZXNP4Z3AUKZ595I1GM8JMZ12CZ7LU","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:38 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:38 PDT 2020",,,"3907X2AHF44KWCL3DZ3MSWNT0V3P2Z","BGI","Approved","Tue Mar 17 01:04:37 PDT 2020","Tue Mar 17 01:05:06 PDT 2020","Fri Mar 20 01:05:06 PDT 2020","Tue Mar 17 18:17:21 PDT 2020",,,29,"100% (451/451)","100% (450/450)","100% (446/446)","P66_image-4_type-O_class-C.JPG","true","false","false","false","false",0,0,100,100,0,0,100,0,,
"371QPA24D5N9D0YLL97Q43I5T3L1TU","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:06 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:06 PDT 2020",,,"3DHE4R9OC0AEJZS4AGDZYN91Z4GG2M","BGI","Approved","Tue Mar 17 01:05:06 PDT 2020","Tue Mar 17 01:05:22 PDT 2020","Fri Mar 20 01:05:22 PDT 2020","Tue Mar 17 18:15:48 PDT 2020",,,16,"100% (451/451)","100% (450/450)","100% (446/446)","P110_image-3_type-S_class-M.JPG","false","false","false","true","false",0,100,0,100,0,0,100,0,,
"3Q2T3FD0PQ71A8MGZGKX6I2AXF3M36","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:36 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:36 PDT 2020",,,"3TPZPLC3M4B9HUHMHZHRB6SL693P3A","BGI","Approved","Tue Mar 17 01:05:23 PDT 2020","Tue Mar 17 01:06:02 PDT 2020","Fri Mar 20 01:06:02 PDT 2020","Tue Mar 17 18:16:19 PDT 2020",,,39,"100% (451/451)","100% (450/450)","100% (446/446)","P76_image-4_type-S_class-C.JPG","true","false","false","false","false",94,0,0,0,0,28,100,0,,
"3M67TQBQRKNMN927JMV2O4AW3QOA9R","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:16 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:16 PDT 2020",,,"3Y5140Z9D1FO7XZ522OEFCUAPR0IP3","BGI","Approved","Tue Mar 17 01:06:03 PDT 2020","Tue Mar 17 01:06:32 PDT 2020","Fri Mar 20 01:06:32 PDT 2020","Tue Mar 17 18:16:12 PDT 2020",,,29,"100% (451/451)","100% (450/450)","100% (446/446)","P105_image-1_type-I_class-C.JPG","true","false","false","false","false",0,51,0,43,0,0,100,0,,
"3ULIZ0H1WD47SYNVKDPS1NCRD0Z517","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:30 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:30 PDT 2020",,,"3MYYFCXHJ76OMD7REUWNR26ZJICG4I","BGI","Approved","Tue Mar 17 01:06:32 PDT 2020","Tue Mar 17 01:07:48 PDT 2020","Fri Mar 20 01:07:48 PDT 2020","Tue Mar 17 18:17:09 PDT 2020",,,76,"100% (451/451)","100% (450/450)","100% (446/446)","P99_image-5_type-S_class-C.JPG","true","false","false","false","false",66,0,0,9,0,45,100,0,,
"3YKP7CX6H5ENS0J6A3XE5J3WQIL7B7","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:45:17 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:45:17 PDT 2020",,,"3A9AA95AT0LCV94QVI5KQ3Q5K5UP50","BGI","Approved","Tue Mar 17 01:07:49 PDT 2020","Tue Mar 17 01:08:27 PDT 2020","Fri Mar 20 01:08:27 PDT 2020","Tue Mar 17 18:17:17 PDT 2020",,,38,"100% (451/451)","100% (450/450)","100% (446/446)","P81_image-1_type-O_class-M.JPG","false","false","false","true","false",97,0,0,0,11,38,100,0,,
"3FBEFUUYSN4Z5Q09LFSQ4UJUDPGA6G","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:11 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:11 PDT 2020",,,"34J10VATJJX9790K2F33FHKKUNMIQU","BGI","Approved","Tue Mar 17 01:08:27 PDT 2020","Tue Mar 17 01:08:47 PDT 2020","Fri Mar 20 01:08:47 PDT 2020","Tue Mar 17 18:16:02 PDT 2020",,,20,"100% (451/451)","100% (450/450)","100% (446/446)","P11_image-6_type-I_class-C.JPG","true","false","false","false","false",0,100,0,100,9,0,100,0,,
"3MDKGGG62TM4KMZIRFJ7ZZ9M1E16TX","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:44:22 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:44:22 PDT 2020",,,"32SCWG5HIL38ED4401FPI945G05P6G","BGI","Approved","Tue Mar 17 01:08:48 PDT 2020","Tue Mar 17 01:09:16 PDT 2020","Fri Mar 20 01:09:16 PDT 2020","Tue Mar 17 18:16:13 PDT 2020",,,28,"100% (451/451)","100% (450/450)","100% (446/446)","P84_image-1_type-I_class-C.JPG","true","false","false","false","false",0,43,0,22,40,44,100,0,,
"338GLSUI56AZOFFE38HLJ0QDSUQFSK","3VU3J1KUFFYP66X6XLYAV6F2IJ3TGV","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.25","Mon Mar 16 22:46:42 PDT 2020",3,"BatchId:271874;OriginalHitTemplateId:921587262;",3600,259200,"Mon Mar 23 22:46:42 PDT 2020",,,"3EQHHY4HQWR6IWBRSZFXWUCDJE7G5N","BGI","Approved","Tue Mar 17 01:09:17 PDT 2020","Tue Mar 17 01:09:36 PDT 2020","Fri Mar 20 01:09:36 PDT 2020","Tue Mar 17 18:15:44 PDT 2020",,,19,"100% (451/451)","100% (450/450)","100% (446/446)","P117_image-5_type-O_class-C.JPG","true","false","false","false","false",0,0,0,0,60,80,100,0,,
