"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Car.Car","Answer.Face.Face","Answer.House.House","Answer.Human.Human","Answer.NoAnswer.NoAnswer","Answer.QColoring","Answer.QCompleteOut","Answer.QCompleteParts","Answer.QRelated","Answer.QScribbleBlank","Answer.QScribbleDrawing","Answer.QSomething","Answer.QTracing","Approve","Reject"
"3E6L1VR4YZLU1HHHWVEIIVULA64F6B","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:22 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:22 PDT 2020","","","3DUZQ9U6SQNQ6VZXTQRRP6PFKDMVSC","MEP","Submitted","Wed Mar 25 07:51:34 PDT 2020","Wed Mar 25 07:52:11 PDT 2020","Sat Mar 28 07:52:11 PDT 2020","","","","37","100% (626/626)","100% (621/621)","100% (83/83)","P43_image-4_type-S_class-H.JPG","false","false","true","false","false","0","100","0","63","0","100","100","0"
"302OLP89E26OL79AV65TQUB49C2ACL","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:47 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:47 PDT 2020","","","3BGYGHDBB1JO45KXB1SAWJF0PLV229","MEP","Submitted","Wed Mar 25 08:20:11 PDT 2020","Wed Mar 25 08:20:27 PDT 2020","Sat Mar 28 08:20:27 PDT 2020","","","","16","100% (626/626)","100% (621/621)","100% (83/83)","P44_image-2_type-O_class-C.JPG","true","false","false","false","false","0","0","0","0","0","100","100","0"
"3WYZV0QBGMCH7FPXSG1CZIGKSCBBXJ","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:47 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:47 PDT 2020","","","3SB4CE2TJZUEAOIYC56ISRSUEIOAXZ","MEP","Submitted","Wed Mar 25 08:45:50 PDT 2020","Wed Mar 25 08:46:14 PDT 2020","Sat Mar 28 08:46:14 PDT 2020","","","","24","100% (626/626)","100% (621/621)","100% (83/83)","P44_image-3_type-S_class-C.JPG","true","false","false","false","false","0","0","100","100","0","60","100","0"
"36KM3FWE4UBM8DGWCN0PL27DZFZ70Y","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:49 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:49 PDT 2020","","","3FTF2T8WLVHLG533AUWWUD33ZYZW9C","MEP","Submitted","Wed Mar 25 08:24:44 PDT 2020","Wed Mar 25 08:26:31 PDT 2020","Sat Mar 28 08:26:31 PDT 2020","","","","107","100% (626/626)","100% (621/621)","100% (83/83)","P44_image-4_type-S_class-M.JPG","false","false","false","true","false","0","0","0","0","0","100","100","0"
"39WSF6KUW5KSK9NP1GG6HDVCJ5JEOH","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:49 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:49 PDT 2020","","","3ZR9AIQJUF8RB9W60S7K6AJJC1740N","MEP","Submitted","Wed Mar 25 08:31:38 PDT 2020","Wed Mar 25 08:33:05 PDT 2020","Sat Mar 28 08:33:05 PDT 2020","","","","87","100% (626/626)","100% (621/621)","100% (83/83)","P45_image-2_type-I_class-C.JPG","true","false","false","false","false","100","0","0","100","0","0","100","0"
"3W0XM68Y0SUAAH8YR0TY3CV9AR5K1K","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:22 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:22 PDT 2020","","","37UEWGM5HX7YJ4JM7N7XS8D397X1R6","MEP","Submitted","Wed Mar 25 08:07:32 PDT 2020","Wed Mar 25 08:07:55 PDT 2020","Sat Mar 28 08:07:55 PDT 2020","","","","23","100% (626/626)","100% (621/621)","100% (83/83)","P45_image-3_type-O_class-F.JPG","false","true","false","false","false","0","0","0","0","0","100","100","0"
"3EGKVCRQGZR67KF7XCNEIWNTUI5BYP","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:50 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:50 PDT 2020","","","30BXRYBRP8WEVBLM86KO7U1RIB7WH2","MEP","Submitted","Wed Mar 25 08:40:15 PDT 2020","Wed Mar 25 08:40:43 PDT 2020","Sat Mar 28 08:40:43 PDT 2020","","","","28","100% (626/626)","100% (621/621)","100% (83/83)","P45_image-4_type-S_class-F.JPG","false","true","false","false","false","100","0","0","100","0","0","100","100"
"35U0MRQMVM69MK9BW65GHHJYJ0MOVX","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:28:31 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:28:31 PDT 2020","","","3FTYUGLFSYK36C10Q9EPQ99G6MB5DM","MEP","Submitted","Wed Mar 25 07:35:02 PDT 2020","Wed Mar 25 07:35:36 PDT 2020","Sat Mar 28 07:35:36 PDT 2020","","","","34","100% (626/626)","100% (621/621)","100% (83/83)","P46_image-4_type-O_class-C.JPG","true","false","false","false","false","0","0","100","100","8","8","100","0"
"3P0I4CQYW16M199GMGAC3J2CQ9OOW7","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:28:31 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:28:31 PDT 2020","","","34S9DKFK77OAUC2XQ5XPXBJ3FVGYNC","MEP","Submitted","Wed Mar 25 07:56:44 PDT 2020","Wed Mar 25 07:57:03 PDT 2020","Sat Mar 28 07:57:03 PDT 2020","","","","19","100% (626/626)","100% (621/621)","100% (83/83)","P46_image-5_type-S_class-H.JPG","false","false","true","false","false","0","100","0","100","0","21","100","0"
"389A2A305RHSKUBS34801OZR0QQC0W","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:53 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:53 PDT 2020","","","3KJYX6QCMDAX7SG76WIDX5YSOU9VJW","MEP","Submitted","Wed Mar 25 07:43:38 PDT 2020","Wed Mar 25 07:47:00 PDT 2020","Sat Mar 28 07:47:00 PDT 2020","","","","202","100% (626/626)","100% (621/621)","100% (83/83)","P46_image-6_type-I_class-H.JPG","false","false","true","false","false","0","100","0","100","0","0","100","0"
"38EHZ67RJPR24KY4UVRHPCRJ1LJMGR","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:26 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:26 PDT 2020","","","3FPRZHYEP26MMEEI3BQQHYH3SXO3VT","MEP","Submitted","Wed Mar 25 08:24:31 PDT 2020","Wed Mar 25 08:24:44 PDT 2020","Sat Mar 28 08:24:44 PDT 2020","","","","13","100% (626/626)","100% (621/621)","100% (83/83)","P47_image-4_type-O_class-F.JPG","false","true","false","false","false","0","0","100","100","0","0","100","0"
"301KG0KXAFKQXCPM4JQFV3PMAGFH2U","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:54 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:54 PDT 2020","","","3FTOP5WARJNHERFR3ZUOCC82UYX0JA","MEP","Submitted","Wed Mar 25 07:06:33 PDT 2020","Wed Mar 25 07:08:46 PDT 2020","Sat Mar 28 07:08:46 PDT 2020","","","","133","100% (626/626)","100% (621/621)","100% (83/83)","P47_image-5_type-S_class-M.JPG","false","false","false","true","false","0","100","100","100","0","0","100","0"
"3126F2F5GB2A59ZQGGTL6D02TAFEPY","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:56 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:56 PDT 2020","","","3GNA64GUZI3XVL55VVK9Q8GFP105QR","MEP","Submitted","Wed Mar 25 07:53:15 PDT 2020","Wed Mar 25 07:53:42 PDT 2020","Sat Mar 28 07:53:42 PDT 2020","","","","27","100% (626/626)","100% (621/621)","100% (83/83)","P47_image-6_type-S_class-C.JPG","true","false","false","false","false","0","100","100","100","0","0","100","0"
"3TFJJUELTKOZG4E6IRCEKCS6XOAC2G","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:56 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:56 PDT 2020","","","3OJSZ2ATDWVNP30QZWB3QHZKKB857T","MEP","Submitted","Wed Mar 25 07:18:59 PDT 2020","Wed Mar 25 07:19:34 PDT 2020","Sat Mar 28 07:19:34 PDT 2020","","","","35","100% (626/626)","100% (621/621)","100% (83/83)","P48_image-4_type-S_class-F.JPG","false","true","false","false","false","0","0","0","0","100","100","100","0"
"37G6BXQPMTKV5L05GT8A6IQCY61EQP","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:24:57 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:24:57 PDT 2020","","","3QBD8R3Z25ICEQOP2D9VWBF1A4N4OD","MEP","Submitted","Wed Mar 25 08:56:56 PDT 2020","Wed Mar 25 08:57:15 PDT 2020","Sat Mar 28 08:57:15 PDT 2020","","","","19","100% (626/626)","100% (621/621)","100% (83/83)","P48_image-5_type-I_class-C.JPG","true","false","false","false","false","100","0","0","100","0","0","100","0"
"3RIHDBQ1OHXG4GTFE19ZAC3KGLWMHQ","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:27 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:27 PDT 2020","","","3HPZF4IVNQSR38561FOBH0PRGR2YCU","MEP","Submitted","Wed Mar 25 07:48:07 PDT 2020","Wed Mar 25 07:48:45 PDT 2020","Sat Mar 28 07:48:45 PDT 2020","","","","38","100% (626/626)","100% (621/621)","100% (83/83)","P48_image-6_type-S_class-C.JPG","true","false","false","false","false","100","0","0","100","0","56","100","0"
"36FFXPMSUCN44JERRHOC2GSPBLBOH7","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:27 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:27 PDT 2020","","","3QIYRE09Y7GD46RUEGQGJO8T8A81NI","MEP","Submitted","Wed Mar 25 08:02:57 PDT 2020","Wed Mar 25 08:03:26 PDT 2020","Sat Mar 28 08:03:26 PDT 2020","","","","29","100% (626/626)","100% (621/621)","100% (83/83)","P50_image-4_type-O_class-F.JPG","false","true","false","false","false","0","0","0","0","0","100","100","0"
"3AFT28WXMI140EPBXZ6X2ST4BYQOI0","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:27 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:27 PDT 2020","","","3X4JMASXCQ8BW8HFF7H7EOPPMTOB00","MEP","Submitted","Wed Mar 25 08:49:12 PDT 2020","Wed Mar 25 08:49:28 PDT 2020","Sat Mar 28 08:49:28 PDT 2020","","","","16","100% (626/626)","100% (621/621)","100% (83/83)","P50_image-5_type-I_class-M.JPG","false","false","false","true","false","0","0","0","0","0","100","100","0"
"3RWO3EJEMK8BL85E4SY6ZTH841BP1Q","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:29:50 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:29:50 PDT 2020","","","3WJEQKOXAC16KNX55CLBXIOT9391AY","MEP","Submitted","Wed Mar 25 07:52:12 PDT 2020","Wed Mar 25 07:52:30 PDT 2020","Sat Mar 28 07:52:30 PDT 2020","","","","18","100% (626/626)","100% (621/621)","100% (83/83)","P50_image-6_type-I_class-H.JPG","false","false","true","false","false","0","0","0","0","0","100","100","0"
"3VIVIU06GNBG0B4ZKJRKAO4ZGYBMIJ","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:27 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:27 PDT 2020","","","3MX2NQ3YCDTH4I6HH9F1KGC8M4N5XO","MEP","Submitted","Wed Mar 25 08:00:20 PDT 2020","Wed Mar 25 08:00:38 PDT 2020","Sat Mar 28 08:00:38 PDT 2020","","","","18","100% (626/626)","100% (621/621)","100% (83/83)","P51_image-4_type-O_class-H.JPG","false","false","true","false","false","100","0","0","100","12","0","100","100"
"32W3UF2E0RK9JITTM5V2DRP4H26C4C","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:02 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:02 PDT 2020","","","3ZQIG0FLQIFJDCG6DV1SMVS0QQIVWR","MEP","Submitted","Wed Mar 25 08:02:03 PDT 2020","Wed Mar 25 08:02:28 PDT 2020","Sat Mar 28 08:02:28 PDT 2020","","","","25","100% (626/626)","100% (621/621)","100% (83/83)","P51_image-5_type-S_class-F.JPG","false","true","false","false","false","0","100","100","100","0","48","100","0"
"3OPLMF3EV8MO8UX5HN3XFJLR2SFLNW","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:05 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:05 PDT 2020","","","36NEMU28XJC0NPMXZ301ZZ9NZX6WMB","MEP","Submitted","Wed Mar 25 08:45:14 PDT 2020","Wed Mar 25 08:45:34 PDT 2020","Sat Mar 28 08:45:34 PDT 2020","","","","20","100% (626/626)","100% (621/621)","100% (83/83)","P51_image-6_type-S_class-C.JPG","true","false","false","false","false","0","0","0","0","0","100","100","100"
"3IYI9285XVZZM0CEPCI6JTENZZWJCA","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:06 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:06 PDT 2020","","","33CID57108SJQ92OP7OKUPJ11ZM3LA","MEP","Submitted","Wed Mar 25 08:10:52 PDT 2020","Wed Mar 25 08:11:05 PDT 2020","Sat Mar 28 08:11:05 PDT 2020","","","","13","100% (626/626)","100% (621/621)","100% (83/83)","P52_image-4_type-O_class-C.JPG","true","false","false","false","false","0","0","0","0","0","100","100","0"
"3LCXHSGDMW57I1FI8XXF1I5DGUMESE","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:06 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:06 PDT 2020","","","3WSELTNVR717T79E7V5L3O7O1M0ATG","MEP","Submitted","Wed Mar 25 08:42:27 PDT 2020","Wed Mar 25 08:42:38 PDT 2020","Sat Mar 28 08:42:38 PDT 2020","","","","11","100% (626/626)","100% (621/621)","100% (83/83)","P52_image-5_type-I_class-F.JPG","false","true","false","false","false","0","0","0","0","0","100","100","0"
"3R15W654WGS9BRAXXFVEJDGW732LQJ","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:07 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:07 PDT 2020","","","31Q0U3WYDTEO1LZ7Y99RNRM38V371D","MEP","Submitted","Wed Mar 25 08:47:48 PDT 2020","Wed Mar 25 08:48:15 PDT 2020","Sat Mar 28 08:48:15 PDT 2020","","","","27","100% (626/626)","100% (621/621)","100% (83/83)","P52_image-6_type-S_class-M.JPG","false","false","false","true","false","0","0","0","0","0","100","100","0"
"3KQC8JMJHFRFIUL58J4KEDUEGUFH35","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:07 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:07 PDT 2020","","","3PJ71Z61R81SF4N0D67B1ND93LR91R","MEP","Submitted","Wed Mar 25 08:50:33 PDT 2020","Wed Mar 25 08:50:55 PDT 2020","Sat Mar 28 08:50:55 PDT 2020","","","","22","100% (626/626)","100% (621/621)","100% (83/83)","P53_image-4_type-O_class-F.JPG","false","true","false","false","false","100","0","100","100","0","0","100","0"
"3J6BHNX0VCRDOOFNWNRW0J8CDSAKNS","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:29:15 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:29:15 PDT 2020","","","3Z4AIRP3CACIG05YGMDPHQZRAOI1X2","MEP","Submitted","Wed Mar 25 08:14:21 PDT 2020","Wed Mar 25 08:17:22 PDT 2020","Sat Mar 28 08:17:22 PDT 2020","","","","181","100% (626/626)","100% (621/621)","100% (83/83)","P53_image-5_type-S_class-C.JPG","true","false","false","false","false","0","0","100","100","0","0","100","0"
"3THR0FZ96SS6QFXHI23AU8LWS2KLOB","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:07 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:07 PDT 2020","","","3XLBSAQ9Z8BLWHKF6KIJFL6FLAFZ7T","MEP","Submitted","Wed Mar 25 08:41:06 PDT 2020","Wed Mar 25 08:42:26 PDT 2020","Sat Mar 28 08:42:26 PDT 2020","","","","80","100% (626/626)","100% (621/621)","100% (83/83)","P53_image-6_type-I_class-M.JPG","false","false","false","true","false","100","100","100","100","0","0","100","0"
"3LN50BUKQYAOBF9IX2GPJ8QM27GLPS","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:07 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:07 PDT 2020","","","3MYYFCXHJ76OMD7REUWNR26ZJIW4GQ","MEP","Submitted","Wed Mar 25 08:45:34 PDT 2020","Wed Mar 25 08:45:49 PDT 2020","Sat Mar 28 08:45:49 PDT 2020","","","","15","100% (626/626)","100% (621/621)","100% (83/83)","P54_image-4_type-S_class-F.JPG","false","true","false","false","false","0","0","0","0","100","100","100","0"
"3M7OI89LW1NNY5X75TOHAP9IDTCC6X","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:07 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:07 PDT 2020","","","3DI28L7YXED9A0EHLHNXT1EKUI71ET","MEP","Submitted","Wed Mar 25 07:57:31 PDT 2020","Wed Mar 25 07:57:53 PDT 2020","Sat Mar 28 07:57:53 PDT 2020","","","","22","100% (626/626)","100% (621/621)","100% (83/83)","P54_image-5_type-O_class-H.JPG","false","false","true","false","false","0","0","0","0","0","100","100","0"
"37J05LC5B0I9RSISP8DH3ZW5KZ8JDA","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:07 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:07 PDT 2020","","","3JC6VJ2SAFI585YO6ZNN081ALJE5AK","MEP","Submitted","Wed Mar 25 07:24:45 PDT 2020","Wed Mar 25 07:25:28 PDT 2020","Sat Mar 28 07:25:28 PDT 2020","","","","43","100% (626/626)","100% (621/621)","100% (83/83)","P54_image-6_type-O_class-F.JPG","false","true","false","false","false","0","0","0","0","0","100","100","0"
"3RSBJ6YZFFPKQNNLWR0CZVGCV6YFO0","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:28:37 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:28:37 PDT 2020","","","3AUQQEL7U9SQ5MFLKO87F0JWPL40VV","MEP","Submitted","Wed Mar 25 07:27:09 PDT 2020","Wed Mar 25 07:27:51 PDT 2020","Sat Mar 28 07:27:51 PDT 2020","","","","42","100% (626/626)","100% (621/621)","100% (83/83)","P55_image-4_type-O_class-M.JPG","false","false","false","true","false","100","0","0","100","0","0","100","0"
"3XT3KXP252XEB8J7X3K3LS7DQYWI65","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:29:50 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:29:50 PDT 2020","","","3U8YCDAGXTFY0EJ4YPEX9DKO8TP0Q1","MEP","Submitted","Wed Mar 25 07:19:35 PDT 2020","Wed Mar 25 07:20:20 PDT 2020","Sat Mar 28 07:20:20 PDT 2020","","","","45","100% (626/626)","100% (621/621)","100% (83/83)","P55_image-5_type-I_class-F.JPG","false","true","false","false","false","100","0","0","100","0","0","100","52"
"3OYHVNTV6WXV69FZX2R9F88H32FOKB","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:27:33 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:27:33 PDT 2020","","","34V1S5K3GW0NMQOXJCJSWJ4QBW769M","MEP","Submitted","Wed Mar 25 08:17:35 PDT 2020","Wed Mar 25 08:17:57 PDT 2020","Sat Mar 28 08:17:57 PDT 2020","","","","22","100% (626/626)","100% (621/621)","100% (83/83)","P55_image-6_type-I_class-H.JPG","false","false","true","false","false","100","0","0","100","0","0","100","0"
"35XW21VSWJDLO7PAPJKJEDVXPRNLS8","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:12 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:12 PDT 2020","","","31UV0MXWNUBKENHMINF0H6PTYRJ5IO","MEP","Submitted","Wed Mar 25 07:39:00 PDT 2020","Wed Mar 25 07:39:45 PDT 2020","Sat Mar 28 07:39:45 PDT 2020","","","","45","100% (626/626)","100% (621/621)","100% (83/83)","P56_image-4_type-S_class-C.JPG","true","false","false","false","false","0","48","0","54","0","0","100","0"
"39I4RL8QHMG00Q498X93OIMKUUBH4Q","3LWRTF7M44YNR3XS1MJAOUP9ME9DKC","Answer questions about children's drawings 2","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:25:12 PDT 2020","3","BatchId:272379;OriginalHitTemplateId:921587262;","3600","259200","Fri Mar 27 03:25:12 PDT 2020","","","3DHE4R9OC0AEJZS4AGDZYN91Z402GS","MEP","Submitted","Wed Mar 25 06:37:59 PDT 2020","Wed Mar 25 06:57:58 PDT 2020","Sat Mar 28 06:57:58 PDT 2020","","","","1199","100% (626/626)","100% (621/621)","100% (83/83)","P56_image-5_type-I_class-H.JPG","false","false","true","false","false","0","100","100","100","0","0","100","81"
